ack""; ""rub oil into her skin""",
174692,00852542,v,10,"rub through a strainer or process in an electric blender: ""puree the vegetables for the baby""",
174696,00853039,v,10,"touch or rub constantly: ""The old man worried his beads""",
174630,00844179,v,10,"push with the shoulders: ""He shouldered his way into the crowd""",
174633,00844564,v,10,lift onto one's shoulders,
174657,00847811,v,10,"pat or squeeze fondly or playfully, esp. under the chin",
174661,00848386,v,10,"mop so as to leave a semi-dry surface, of floors",2353
174662,00848495,v,10,"remove the dust from, as of furniture","2353,2410"
174663,00848620,v,10,"remove with a dredge, usually from a bottom of a body of water",
174664,00848754,v,10,"drag, usually the bottom of a body of water",
174665,00848868,v,10,clean with a vacuum cleaner,
174666,00848991,v,10,make sanitary by cleaning or sterilizing,
174667,00849109,v,10,clean a ship bottom with heat,
174668,00849201,v,10,clean by means of steaming,
174669,00849312,v,10,polish with wax,2371
174671,00849622,v,10,make slick or smooth,2371
174672,00849713,v,10,"as of wooden floors, for example","2172,2371"
174675,00850117,v,10,"make sharp or sharper, as of knives",
174676,00850315,v,10,"sharpen on a strop, as of razors",
174677,00850410,v,10,"sharpen by rubbing, as on a whetstone",1787
174679,00850640,v,10,"give a fine, sharp edge to a knife or razor",
174680,00850744,v,10,set the trigger of a firearm back for firing,
174681,00850850,v,10,move or pass swiftly and lightly over the surface of,
174686,00851526,v,10,cut with or as if with scissors,
174689,00851852,v,10,"cut into filets, as of fish or meat",1957
174693,00852707,v,10,"rub rosin onto, as of violin bows",2536
174694,00852803,v,10,"clean with a sponge, by rubbing",
174695,00852916,v,10,cause friction,
174628,00843856,v,10,hit the ground; of cars,1948
199753,00070549,r,10,"(of actions or states) slightly short of or not quite accomplished; ""the job is (just) about done""; ""the baby was almost asleep when the alarm sounded""; ""we're almost finished""; ""the car all but ran her down""; ""he nearly fainted""; ""talked for nigh onto 2 hours""; ""the recording is well-nigh perfect""; ""virtually all the parties signed the contract""; (""near"" is used informally for ""nearly"" as in ""I was near exhausted by the run""; ""most"" is used informally for ""almost"" as in ""most everybody agrees"")",
174701,00853643,v,10,smear birdlime on twigs in order to catch birds,2656
199926,00095146,r,10,"at or to or in the direction of one's home or family; ""He stays home on weekends""; ""after the game the children brought friends home for supper""; ""I'll be home tomorrow""; ""came riding home in style""; ""I hope you will come home for Christmas""; ""I'll take her home""; ""don't forget to write home""",
174703,00853922,v,10,smudge again,
200403,00157991,r,10,"kept private or confined to those intimately concerned: ""it was discussed privately between the two men""; ""privately, she thought differently""; ""some member of his own party hoped privately for his defeat""; ""he was questioned in private""",
202441,00449313,r,10,"in a singular manner or to a singular degree: ""Lord T. was considered singularly licentious even for the courts of Russia and Portugal; he acquired three wives and fourteen children during his Portuguese embassy alone""",2234
202843,00500052,r,10,"sharing equally with another or others: ""we have several things in common""; ""in common with other companies they advertise widely""",
205355,W0003039,n,11,piano dell'attività didattica che l'insegnante o le autorità scolastiche stabiliscono debba essere svolto ; programma della scuola media; i professori hanno fretta di finire il programma,1919
120559,02848205,n,10,(trademark) a likeness of a person's face constructed from descriptions given to police; uses a set of transparencies of various facial features that can be combined to build up a picture of the person sought,1802
129920,04326269,n,10,tissue or organ transplanted from a donor of the same species but different genetic makeup; recipient's immune system must be suppressed to prevent rejection of the graft,2259
150418,07545627,n,10,(medieval legends) the bride of King Mark of Cornwall who fell in love with the king's nephew (Tristan) after they mistakenly drank a love potion that left them eternally in love with each other,2657
174705,00854199,v,10,stain by smearing or daubing with a dirty substance,
164681,10232434,n,10,"a sarcoma that starts with purplish spots on the and spreads from the skin to the lymph nodes and internal organs; a common manifestation of AIDS: ""until 1980 Karposi's sarcoma occurred almost exclusively with Jewish or Italian or black men""",2232
106223,00461778,n,10,"a specific piece of work required to be done as a duty or for a specific fee: ""estimates of the city's loss on that job ranged as high as a million dollars""; ""the job of repairing the engine took several hours""; ""the endless task of classifying the samples""; ""the farmer's morning chores""",
108689,00858512,n,10,"(Greek mythology) a great war fought between Greece and Troy; the Greeks sailed to Troy to recover Helen of Troy, the beautiful wife of the Greek King Menelaus who had been abducted by Paris; after ten years the Greeks (via the Trojan Horse) achieved final victory and burned Troy to the ground; ""the story of the Trojan War is told in Homer's Iliad""",1566
174706,00854357,v,10,smear so as to make dirty or stained,
174708,00854595,v,10,dirty with mud,
174713,00855412,v,10,wear away,
174717,00855960,v,10,separate by abscission,
174718,00856047,v,10,"cut in a zig-zag pattern with pinking shears, in sewing",
174722,00856664,v,10,form metals with a swage,
174725,00857046,v,10,cut with a tool,
174726,00857210,v,10,"chop up, as of potatoes",
174727,00857295,v,10,"cut down, of trees",
