 was brought up",2775
105068,00282532,n,10,"a stroke of the oar that either misses the water or digs too deeply: ""he caught a crab and lost the race""",2648
105138,00291922,n,10,"a cooperative game in which a ball is passed back and forth: ""he played catch with his son in the backyard""",2633
105258,00312507,n,10,"the division of a deck of cards before dealing: ""his cutting the cards before every deal soon became a ritual""",2637
105113,00287951,n,10,"working the land as an occupation or way of life: ""farming is a strenuous life""; ""there's no work on the land any more""","2314,2876"
104944,00262937,n,10,"a planned activity involving many people performing various actions: ""the biggest police operation in French history""; ""running a restaurant is quite an operation""; ""consolidate the companies various operations""",
104981,00268534,n,10,"the practice of treating (someone or something) badly; ""he should be punished for his mistreatment of his mother""",
104991,00270022,n,10,a cruel act; a deliberate infliction of pain and suffering,
105034,00277532,n,10,"an increase in the number of outstanding shares of a corporation without changing the shareholders"" equity; ""they announced a two-for-one split of the common stock""",1769
105136,00291414,n,10,"a turn batting (in baseball); ""he was at bat when it happened"" or ""he got 4 hits in 4 at-bats""",2638
105141,00292294,n,10,"a hypothetical three-dimensional visual world created by a computer; user wears special goggles and fiber optic gloves etc., and can enter and move about in this world and interact with objects as if inside it","1355,2633"
105156,00294570,n,10,(Scotland) a game played on ice; curling stones (heavy stones with handles) are slid toward a target,2633
105165,00295853,n,10,a 17th C game; a wooden ball was driven along an alley with a mallet,2633
105167,00296274,n,10,"a game played on an ice rink by two opposing teams of 6 skaters each who try to knock a flat round puck into the opponents"" goal with hockey sticks","2633,2646"
105178,00298267,n,10,a game in which players hit a wooden ball through a series of hoops; the winner is the first to traverse all the hoops and hit a peg,"2633,2638"
105190,00300632,n,10,(rugby) the method of beginning play in which the forwards of each team crouch side by side with locked arms; play starts when the ball is put between them and the two sides compete for possession,"2633,2871"
105212,00304535,n,10,"a game using a leather-covered ball 6 feet in diameter; the two side try to push it across the opponents"" goal","2633,2638"
105218,00305651,n,10,(British) a game resembling handball; played on a court with a front wall and two side walls,"2633,2638"
105224,00306597,n,10,a game played on a court by two opposing teams of 5 players; points are scored by throwing the basketball through an elevated horizontal hoop,"2633,2871"
105228,00307441,n,10,a team game that resembles basketball; a soccer ball is to be thrown so that it passes through a ring on the top of a post,"2633,2638"
105250,00310780,n,10,a game played with young children; you hide your face and suddenly reveal it as you say Boo!,2633
105130,00290357,n,10,a game whose outcome is not recorded in the season's standing,2638
105264,00313693,n,10,a variety of bridge in which tricks made in excess of the contract are scored toward game; now generally superseded by contract bridge,2637
105596,00364695,n,10,(ice hockey) the act of shooting the puck from within your own defensive area the length of the rink beyond the opponent's goal,2646
105611,00367201,n,10,"the act of blocking someone's path with your body (as in football); ""he threw a rolling block into the line backer""",
105362,00330345,n,10,"activities that are enjoyable or amusing: ""I do it for the fun of it""; ""he is fun to have around""",2600
105379,00332566,n,10,"the public performance of a sacrament or solemn ceremony with all appropriate ritual: ""the celebration of marriage""",1565
105395,00334700,n,10,"performance given by a traveling company of acrobats clowns and trained animals: ""the children always love to go to the circus""",2600
105405,00336363,n,10,"a show of military force or preparedness: ""he confused the enemy with feints and demonstrations""","1781,2600"
105510,00351993,n,10,"a musical diversion: ""his music was his central interest""","2536,2600"
105546,00357398,n,10,"the act of whistling a tune: ""his cheerful whistling indicated that he enjoyed his work""","2536,2600"
105559,00359244,n,10,"incidental activity performed by an actor for dramatic effect: ""his business with the cane was hilarious""",2610
105582,00362255,n,10,"the act of disturbing the mind or body: ""his carelessness could have caused an ecological upset""; ""she was unprepared for this sudden overthrow of their normal way of living""",
105588,00363237,n,10,"a deliberate coordinated movement requiring dexterity and skill: ""he made a great play""",
105270,00314720,n,10,a card game in which you play your sevens and other cards in sequence in the same suit as their sevens; you win if you are the first to use all your cards,2637
105274,00315534,n,10,a gambling card game in which chips are placed on the ace and king and queen and jack of separate suits (taken from a separate deck); a player plays the lowest card of a suit in his hand and successively higher cards are played until the sequence stops; the player who plays a card matching one in the layout wins all the chips on that card,2637
105282,00317307,n,10,a form of whist with three players; four hands are dealt with the hand opposite the dealer being face up,2637
105294,00319052,n,10,poker in which each player receives hole cards and the remainder are dealt face up; bets are placed after each card is dealt,2637
105310,00321723,n,10,(British) a table game in which short cues are used to knock balls into holes that are guarded by wooden pegs; penalties are incurred if the pegs are knocked over,2633
105328,00324867,n,10,an ancient board game resembling backgammon; played on a cross-shaped board,2633
105332,00325435,n,10,a game in which two players alternately put crosses and circles in one of the compartments of a 3-by-3 board; the object is to get a row of three crosses or three circles before the opponent does,2633
105342,00327267,n,10,a Chinese gambling game; a random number of counters are placed under a bowl and you gamble on how many will be left (0 or 1 or 2 or 3) modulo 4,2636
105391,00334294,n,10,a traveling show; having sideshows and rides and games of skill etc.,2600
105407,00336676,n,10,"(law) the act of exhibiting in a court of law; ""the appellate court demanded the production of all documents""",1802
105431,00340471,n,10,a style of theatrical dancing that is not as restricted as classical ballet; movements are expressive of feelings,2621
105446,00342945,n,10,a provocative Spanish courtship dance in triple time; performed by a man and a woman playing castanets,2621
105448,00343242,n,10,a style of dancing characteristic of the Andalusian gypsies; vigorous and rhythmic with clapping and stamping of feet,2621
105460,00345159,n,10,a ballroom dance in quadruple time; combines short and long and fast and slow steps fixed sequences,2621
105490,00349176,n,10,a lively dance of Scottish highlanders; marked by circular moves and gliding steps,2621
105495,00349860,n,10,a square dance figure; couples march counterclockwise in a circle,2621
105498,00350303,n,10,a moderately slow Austrian country dance in triple time; involves spinning and clapping,2621
105513,00352561,n,10,a style of dance music popular in the 1920s; similar to New Orleans jazz but played by large bands,"2536,2600"
105522,00354025,n,10,a kind of danceable music popular among black South Africans; includes a whistle among its instruments,"2536,2600"
105536,00355940,n,10,singing jazz; the singer substitutes nonsense syllables for the words of the song and tries to sound like a musical instrument,"2536,2600"
105561,00359780,n,10,"a performance (or series of performances) at a public presentation; ""the program lasted more than two hours""",2425
105571,00360851,n,10,"a frenetic disorganized (and often comic) disturbance suggestive of a circus or carnival; ""it was so funny it was a circus""; ""the whole occasion had a carnival atmosphere""",
105620,00368560,n,10,"a basketball maneuver; one offensive player passes the ball to another, then runs toward the basket to take a return pass",2871
105628,00369708,n,10,"(sports) the act of swinging or striking at a ball with a club or racket or bat or cue or hand; ""a good shot require good balance and tempo""; ""he left me an almost impossible shot""",2638
105442,00342164,n,10,a form of modern dance in which the dancer's movements depict an emotion or tell a story,2621
105657,00374542,n,10,a swimming stroke; the arms are extended together in front of the head and swept back on either side accompanied by a frog kick,2649
105674,00377205,n,10,a kick used in the sidestroke; legs are brought together in a scissoring motion,2649
105632,00370521,n,10,"a tennis stroke that returns the ball to the other player: ""he won the point on a cross-court return""","2632,2871"
105681,00378829,n,10,"the performance of a piece of work: ""she did an outstanding job as Ophelia""; ""he gave it up as a bad job""",
105716,00384174,n,10,"the responsibility to do something: ""it is their job to print the truth""",
105718,00384420,n,10,"performance of duties helpful to others: ""the mayor tried to maintain city services"" or ""the medical services are excellent""",
105791,00392876,n,10,"the office of the US head of state: ""a President is elected every four years""",1718
105803,00394299,n,10,"the position of the head of the Justice Department and the chief law enforcement officer of the United States: ""the post of Attorney General was created in 1789""","1794,1820"
105806,00395037,n,10,"the position of the head of the Department of Defense: ""the position of Defense Secretary was created in 1947""","1794,1820"
105809,00395678,n,10,"the position of the head of the Department of Health and Human Services: ""the post of Secretary of Health and Human Services was created by Congress in 1979""","1794,1820"
105812,00396408,n,10,"the position of the head of the State Department: ""the position of Secretary of State was established in 1789""","1794,1820"
105815,00397051,n,10,"the position of the head of the Department of Transportation: ""the post of Transportation Secretary was created in 1966","1794,1820,1946"
105838,00399744,n,10,"the skilled practice of a practical occupation: ""he learned his trade as an apprentice""",
105856,00402497,n,10,"an occupation for which you are especially well suited: ""in law he found his true metier""",
105860,00403152,n,10,"the learned profession that is mastered by graduate study in a law school and that is responsible for the judicial system: ""he studied law at Yale""",1802
105912,00411168,n,10,"an effort that is inconvenient: ""I went to a lot of trouble""; ""he won without any trouble""; ""had difficulty walking""; ""finished the test only with great difficulty""",
105917,00412287,n,10,"exercise that conditions the body: ""farmwork can be a good conditioner""","2242,2638"
105943,00415881,n,10,"the exercise of a profession: ""the practice of the law""; ""I took over his practice when he retired""",
105956,00417819,n,10,"an investigation seeking answers: ""a thorough search of the ledgers revealed nothing"" or ""the outcome justified the search""",
105964,00419069,n,10,"the act of subjecting to experimental test: ""they agreed to end the testing of atomic weapons""",
105975,00420897,n,10,"boarding and inspecting a ship on the high seas: ""right of search""",
106005,00425999,n,10,"an official call for inspection or supervision: ""the commissioner made visits to all the precinct stations""",
106024,00428745,n,10,"the work of caring for or attending to someone or something: ""no medical care was required""; ""the old car needed constant attention""",
105679,00378419,n,10,"a damaging piece of work: ""dry rot did the job of destroying the barn""; ""the barber did a real job on my hair""",
105682,00378984,n,10,"a process or series of acts especially of a practical or mechanical nature involved in a particular form of work: ""the operations in building a house""; ""certain machine tool operations""",
105689,00380205,n,10,land tenure by agricultural service or payment of rent; not burdened with military service,"1802,2768"
105702,00381641,n,10,work that involves handling papers: forms or letters or reports etc.,
105711,00383340,n,10,becoming urbanized; changing from a rural to an urban state,
105818,00397700,n,10,head of a former executive department; combined with the War Secretary to form the Defense Secretary in 1947,1820
105845,00400874,n,10,the craft of a carpenter: making things out of wood,
105879,00406209,n,10,"a method of surveying; the area is divided into triangles and the length of one side and its angles with the other two are measured, then the lengths of the other sides can be calculated",1951
105892,00407856,n,10,a simple bookkeeping system; transactions are entered in only one account,2381
105896,00408411,n,10,"productive work (especially physical work done for wages); ""his labor did not require a great deal of skill""",1753
105903,00409863,n,10,"the act of engaging in close hand-to-hand combat; ""they had a fierce wrestle""; ""we watched his grappling and wrestling with the bully""",
105979,00421569,n,10,a form of microscopic examination of living material by scattered light; specimens appear luminous against a dark background,
106015,00427523,n,10,an additional (usually a second) count; especially of the votes in a close election,1718
106040,00431621,n,10,"(medicine) the act of caring for someone (as by medication or remedial training etc.); ""the quarterback is undergoing treatment for a knee injury""; ""he tried every treatment the doctors suggested""; ""heat therapy gave the best relief""",2232
105705,00382316,n,10,"any activity that occupies a person's attention; ""he missed the bell in his occupation with the computer game""",
106055,00433992,n,10,a minimally invasive operation to repair a damaged joint; the surgeon examines the joint with an arthroscope while making repairs through a small incision,2232
106388,00488126,n,10,"a lapse into sin; a loss of innocence or of chastity: ""a fall from virtue""",1565
106358,00483656,n,10,the act of plagiarizing; taking someone's words or ideas as if they were your own,1675
106082,00439734,n,10,"using a piece of donated corneal tissue to repair the eye of someone who has had a cataract removed: ""epikeratophakia gave her a living contact lens""",2232
106190,00457130,n,10,"the work of applying something: ""the doctor prescribed a topical application of iodine""; ""a complete bleach requires several applications""; ""the surface was ready for a coating of paint"";",
106209,00459926,n,10,"the act of applying paint to a surface: ""you can finish the job of painting faster with a roller than with a brush""","2415,2511"
106231,00463614,n,10,"normal or customary activity: ""what is your role on the team?""",
106233,00464213,n,10,"the position on a baseball team of the player who throws the ball for a batter to try to hit: ""he has played every position except pitcher""; ""they have a southpaw on the mound""",2871
106266,00469856,n,10,"a task performed or problem solved in order to develop skill or understanding: ""you must work the examples at the end of each chapter in the textbook""",1898
106273,00471060,n,10,"a task that has been assigned to a person or group: ""a confidential mission to London""; ""his charge was deliver a message""",
106281,00472071,n,10,"activity that transgresses moral or civil law: ""he denied any wrongdoing""",1675
106287,00473413,n,10,"trespass that is not transient or intermittent but continues as long as the offending object remains: ""dumping his garbage on my land was a case of continuing trespass""",1675
106289,00473828,n,10,"an action brought to recover damages from a person whose actions have resulted indirectly in injury or loss: ""a person struck by a log as it was thrown onto a road could maintain trespass against the thrower but one who was hurt by stumbling over it could maintain and action on the case""",1675
106323,00479016,n,10,"money spent for inadequate return: ""the senator said that the project was a waste of money""",
106348,00482267,n,10,"the act of drinking alcoholic beverages to excess: ""drink was his downfall""","1957,2232"
106369,00485403,n,10,"deceitful action that is not straightforward: ""he could see through the indirections of diplomats""",1675
106380,00487065,n,10,"pretending that something is the case in order to make a good impression: ""they try to keep up appearances""; ""that ceremony is just for show""",1675
106391,00488618,n,10,"a sin inherited by all descendants of Adam: ""Adam and Even committed the original sin when they ate the forbidden fruit in the Garden of Eden""",1565
106404,00491001,n,10,"an evil act not necessarily punishable by law: ""crimes of the heart""",1675
106414,00492786,n,10,"an act that disregards an agreement or a right: ""he claimed a violation of his rights under the Fifth Amendment""",1675
106251,00467671,n,10,"the position of the player on the line of scrimmage who puts the ball in play: ""it is a center's responsibility to get the football to the quarterback""",2871
106066,00435966,n,10,a method of induced abortion; prior to the 14th week of gestation the embryo and placenta are removed by applying suction to the dilated cervix,2232
106118,00444454,n,10,a surgical procedure in which a suture is used to close the cervix in a pregnant woman; is performed when the cervix has failed to retain previous pregnancies,2232
106120,00444856,n,10,a surgical operation that creates an opening into the trachea with a tube inserted to provide a passage for air; performed when the pharynx is obstructed by edema or cancer or other causes,2232
106144,00448869,n,10,correction of an unstable part of the spine by joining two or more vertebrae; usually done surgically but sometimes done by traction or immobilization,2232
106150,00450064,n,10,any technique of behavior modification that uses unpleasant stimuli in a controlled fashion to alter behavior in a therapeutic way; primarily used for alcoholism or drug abuse (but with little success),2232
106153,00450895,n,10,a method of behavior therapy based on the inhibition of one response by the occurrence of another response that is mutually incompatible with it; a relaxation response might be conditioned to a stimulus that previously evoked anxiety,2232
106174,00454713,n,10,therapy that uses physical agents: exercise and massage and other modalities,2232
106222,00461585,n,10,"work that you are obliged to perform for moral or legal reasons: ""the duties of the job""",
106228,00462982,n,10,"the function or position properly or customarily occupied or served by another: ""can you go in my stead?""; ""took his place""; ""in lieu of""",
106319,00478287,n,10,"the action of perverting something (turning it to a wrong use); ""it was a perversion of justice""",1675
106340,00481099,n,10,"a corrupt or depraved or degenerate act or practice: ""the various turpitudes of modern society""",1675
106403,00490590,n,10,an act punishable by law; usually considered an evil act,1802
106227,00462841,n,10,"an informal term for a person's role; ""he took off his politician's hat and talked frankly""",
106444,00497677,n,10,"fraud that arises from a disparity between the instrument intended to be executed and the instrument actually executed; e.g., leading someone to sign the wrong contract",1802
106461,00500598,n,10,"a crime (especially a robbery); ""the gang pulled off a bank job in St. Louis""",1802
106552,00515372,n,10,an official lowering of a nation's currency; a decrease in the value of a country's currency relative to that of foreign countries,1768
106578,00519417,n,10,a wrestling hold in which the holder puts both arms under the opponent's arms and exerts pressure on the back of the neck (illegal in amateur wrestling),2642
106602,00523653,n,10,"(with ""in"") guardianship over; ""my fate is in your hands""; ""too much power in the president's hands""; ""the children are in the custody of their mother""",
106722,00542663,n,10,the act of sexual procreation between a man and a woman; the man's penis is inserted into the woman's vagina and excited until orgasm and ejaculation occur,"1703,2234"
106466,00501222,n,10,"the act of robbing a helpless person: ""he was charged with rolling drunks in the park""",1802
106489,00505274,n,10,"the act of confronting bravely: ""he hated facing the facts""; ""he excelled in the face of danger""",
106506,00507777,n,10,"the act of testing something: ""in the experimental trials the amount of carbon was measured separately""; ""he called each flip of the coin a new trial""",
106511,00508557,n,10,"activity planned as a test or trial: ""they funded a pilot project in six states""",
106516,00509332,n,10,"a project of personal concern to someone: ""this project is his baby""",
106519,00509663,n,10,"a formidable task or requirement: ""finishing in time was a tall order but we did it""",
106537,00512734,n,10,"a venture undertaken without regard to possible loss or injury: ""he saw the rewards but not the risks of crime""; ""there was a danger he would do the wrong thing""",
106557,00516143,n,10,"coordinating by causing to indicate the same time: ""the synchronization of their watches was an important preliminary""",
106567,00517684,n,10,"the act of holding back or keeping within your possession or control: ""I resented his withholding permission""; ""there were allegations of the withholding of evidence""",
106575,00518769,n,10,"the act of grasping: ""he released his clasp on my arm""; ""he has a strong grip for an old man""; ""she kept a firm hold on the railing""",
106624,00527497,n,10,"measures taken as a precaution against theft or espionage or sabotage etc: ""military security has been stepped up since the recent uprising""",
106651,00531481,n,10,"attention and management implying responsibility for safety: ""he is under the care of a physician""",
106676,00536235,n,10,"forceful exhalation through the nose or mouth: ""he gave his nose a loud blow""; ""he blew out all the candles with a single puff""",2234
106680,00536761,n,10,"breath: ""the collision knocked the wind out of him""",2234
106694,00539167,n,10,"a large and hurried swallow: ""he finished it at a single gulp""",2234
106730,00544133,n,10,"the act of pairing a male and female for reproductive purposes: ""the casual couplings of adolescents""; ""the mating of some species occurs only in the spring""","1703,2234"
106749,00547590,n,10,"the act of mating by male animals: ""the bull was worth good money in servicing fees""","1703,2234"
106776,00551220,n,10,"a bodily process occurring due to the effect of some foregoing stimulus or agent: ""a bad reaction to the medicine""; ""his responses have slowed with age""",2234
106477,00502904,n,10,"a venture by a partnership or conglomerate designed to share risk or expertise: ""a joint venture between the film companies to produce TV shows""",1794
106481,00503611,n,10,"earnest and conscientious activity intended to do or accomplish something: ""made an effort to cover all the reading material""; ""wished him luck in his endeavor""; ""she gave it a good try""",2314
106631,00528555,n,10,"any of several Oriental arts of weaponless self-defense; usually practiced as a sport; ""he had a black belt in the martial arts""",2638
106634,00529260,n,10,a traditional Japanese system of unarmed combat; sharp blows and kicks are given to pressure-sensitive points on the body of the opponent,2638
106657,00532423,n,10,"(physiology) regulation or maintenance of a function or action or reflex etc; ""the timing and control of his movements were unimpaired""; ""he had lost control of his sphincters""",2234
106663,00533752,n,10,an emergency procedure consisting of external cardiac massage and artificial respiration; the first treatment for a person who has collapsed and has no pulse and has stopped breathing; attempts to restore circulation of the blood and prevent death or brain damage due to lack of oxygen,2232
106684,00537290,n,10,"a slow inhalation (as of tobacco smoke); ""he took a puff on his pipe""; ""he took a drag on his cigarette and expelled the smoke slowly""",2234
106753,00548184,n,10,"manual-genital stimulation; ""the girls hated it when he tried to sneak a feel""","1703,2234"
106804,00556063,n,10,"a sudden involuntary movement: ""he awoke with a start""",2234
106805,00556240,n,10,a complicated involuntary reaction to a sudden unexpected stimulus (especially a loud noise); involves flexion of most skeletal muscles and a variety of visceral reactions,2234
114614,01918584,n,10,large South African antelope; considered the swiftest hoofed mammal,"2158,2188"
106457,00500041,n,10,a crime that undermines the offender's government,1802
106809,00556961,n,10,flexion of the toes when the sole of the foot is stroked firmly on the outer side from the heel to the front in persons over the age of 2 years; under 2 years the results should be extension of the toes (Babinski reflex),2234
106860,00565252,n,10,"the act of observing something (and sometimes keeping a record of it); ""monitoring communications plays an important role in war times""",
107137,00605434,n,10,"a thorough search for something (often causing disorder or confusion); ""he gave the attic a good rummage but couldn't find his skis""",
106820,00558701,n,10,"calculation by mathematical methods: ""the problems at the end of the chapter demonstrated the mathematical processes involved in the derivation""; ""they were learning the basic operations of arithmetic""",2873
106833,00561164,n,10,"drawing a figure satisfying certain conditions as part of solving a problem or proving a theorem: ""the assignment was to make a construction that could be used in proving the Pythagorean theorem""",2873
106844,00563114,n,10,"the act of directing the eyes toward something and perceiving it visually: ""he went out to have a look""; ""his look was fixed on her eyes""; ""he gave it a good looking at""; ""his camera does his looking for him""",
106869,00566440,n,10,"the act of looking or seeing or observing: ""he tried to get a better view of it""; ""his survey of the battlefield was limited""",
106872,00566847,n,10,"the act of hearing attentively: ""you can learn a lot by just listening""; ""they make good music--you should give them a hearing""",
106880,00568196,n,10,"education imparted in a series of lessons or class meetings: ""he took a course in basket weaving""; ""flirting is not unknown in college classes""",1898
106922,00574324,n,10,"a act of giving a talk to an audience: ""I attended an interesting talk on local history""",1898
106996,00585093,n,10,"the act of constructing or building something: ""during the construction we had to take a detour""; ""his hobby was the building of boats""",2415
107050,00592801,n,10,"the organized action of making of goods and services for sale: ""American industry is making increased use of computers to control production""","1787,1794"
107052,00593220,n,10,"the act that results in something coming to be: ""the devising of plans""; ""the fashioning of pots and pans""; ""the making of measurements""",2875
107087,00598605,n,10,"the creation of artistic drawings: ""he learned drawing from his father""",2425
107111,00601680,n,10,"a formulation adopted in tackling a problem: ""his approach to every problem is to draw up a list of pros and cons""",
107113,00602028,n,10,"a line of approach: ""they explored every avenue they could think of""; ""it promises to open new avenues to understanding""",
107164,00609704,n,10,"the act of providing electricity: ""the electrification of rural Tennessee""",2107
107176,00612561,n,10,"any catastrophically destructive battle: ""they called the first World War an Armageddon""","1781,2768"
107259,00629246,n,10,"an attack that is intended to seize or inflict damage on or destroy an objective: ""the strike was scheduled to begin at dawn""",1781
107005,00586441,n,10,"the act or process of producing something: ""Shakespeare's production of poetry was enormous""; ""the production of white blood cells""",
107179,00614914,n,10,"an open clash between two opposing groups (or individuals); ""the harder the conflict the more glorious the triumph""-Thomas Paine; ""police tried to control the battle between the pro- and anti-abortion mobs""",
106929,00575502,n,10,a position in the manual of arms; the rifle is held vertically on the right side with the butt on the ground; often used as a command,1781
106959,00579742,n,10,using the reflections of high-frequency sound waves to construct an image of a body organ (a sonogram); commonly used to observe fetal growth,2232
107036,00591037,n,10,"(biology) the growing of microorganisms in a nutrient medium (such as gelatin or agar); ""the culture of cells in a Petri dish""",2158
107144,00606479,n,10,"the act of making some area of land or water more profitable or productive or useful: ""the development of Alaskan resources""; ""the exploitation of copper deposits""",
107159,00608987,n,10,high-speed rail technology; train is suspended on a magnetic cushion above a magnetized track and so travels free of friction,"1787,2279"
107167,00610268,n,10,"the use of psychological tactics to destroy the opponents"" morale","1781,2768"
107202,00618923,n,10,(English history) a widespread rebellion in 1381 against poll taxes and other inequities that oppressed the poorer people of England; suppressed by Richard II,2768
107207,00619852,n,10,"an act of aggression (as one against a person who resists); ""he may accomplish by craft in the long run what he cannot do by force and violence in the short one""",
107222,00622405,n,10,a Crusade from 1096 to 1099; captured Jerusalem and created a theocracy there,1781
107227,00623403,n,10,a Crusade from 1228 to 1229 led by the Holy Roman Emperor Frederick II who was therefore excommunicated by the Pope; by negotiation Frederick was able to crown himself king of Jerusalem,1781
107235,00624734,n,10,"a military operation (often involving new supplies of men and materiel) to strengthen a military force or aid in the performance of its mission; ""they called for artillery support""",1781
121746,03029664,n,10,to protect clothing; wipe mouth,2353
106828,00560144,n,10,"an arithmetic operation that is the inverse of division; the product of two numbers is computed: ""the multiplication of four by three gives twelve""; ""four times three equals twelve""",2873
107273,00631903,n,10,intelligence of all types and forms of immediate interest; usually disseminated without delays for evaluation or interpretation,1781
107320,00640426,n,10,fire for which the point of impact (the burst) can be seen by an observer; fire can be adjusted on the basis of the observations,1781
107519,00670970,n,10,a form of baptism in which part or all of a person's body is submerged,1565
107612,00683261,n,10,"brief visit in an official or professional capacity: ""the pastor's visits to his parishioners""; ""a visit to a dentist""; ""the salesman's call on a customer""",
107698,00695597,n,10,the interdiction of a nation's lines of communication at sea by the use of naval power,1781
107295,00636447,n,10,"fire that makes it difficult for the enemy to fire on your own individuals or formations: ""artillery provided covering fire for the withdrawal""",1781
107326,00641322,n,10,"moving over territory to search for something: ""scouring the entire area revealed nothing""",
107371,00648353,n,10,"the act of measuring with meters or similar instruments: ""he has a job meter reading for the gas company""",1951
107381,00649895,n,10,"a psychometric test of intelligence: ""they used to think that intelligence is what an intelligence test tests""","1502,1951"
107391,00651563,n,10,"putting in order: ""there were mistakes in the ordering of items on the list""",
107463,00661955,n,10,"a long and complicated and confusing procedure: ""all that academic rigmarole was a waste of time""",
107467,00662536,n,10,"any activity that is performed in an especially solemn elaborate or formal way: ""the ceremony of smelling the cork and tasting the wine""; ""he makes a ceremony of addressing his golf ball""; ""he disposed of it without ceremony""",
107491,00666638,n,10,"the act of public worship following prescribed rules: ""the Sunday service""",1565
107497,00667538,n,10,"a religious rite or service prescribed by ecclesiastical authorities: ""the offices of the mass""",1565
107578,00678641,n,10,"revival from inactivity and disuse: ""it produced a resurrection of hope""",
107585,00679708,n,10,"the act of concealing the identity of something by modifying its appearance: ""he is a master of disguise""",
107587,00680055,n,10,"the act of concealing the existence of something by obstructing the view of it: ""the cover concealed their guns from enemy aircraft""",
107615,00683875,n,10,"the activity of making visits: ""visiting with the neighbors filled her afternoons""",
107616,00684012,n,10,"a brief stay in the course of a journey: ""they made a stopover to visit their friends""",2772
107618,00684297,n,10,"a stop made by a touring musical or theatrical group to give a performance: ""a one-night stand""",2425
107684,00693354,n,10,"leniency and compassion shown toward offenders by a person or agency charged with administering justice: ""he threw himself on the mercy of the court""",1753
107688,00694042,n,10,"act of fulfilling a desire or need or appetite: ""the satisfaction of their demand for better services""",
107712,00697774,n,10,"the act of preventing something from occurring: ""averting danger was his responsibility""",
107728,00700779,n,10,"the action of people mingling and coming into contact: ""all the random mingling and idle talk made him hate literary parties""",
107735,00701814,n,10,"the act of distributing by allotting or apportioning: ""the apportionment of seats in the House of Representatives is based on the relative populaton of each state""",1753
107741,00702886,n,10,"the result of parcelling out or sharing: ""death gets more than its share of attention from theologicans""",1753
107351,00645388,n,10,measurement of the pH level and the oxygen and carbon dioxide concentrations in arterial blood; important in diagnosis of many respiratory diseases,1951
107370,00648214,n,10,"the act of drawing apart: ""an angle is formed by the divergence of straight lines""",
107413,00654717,n,10,"the act of compiling (as into a single book or file or list); ""the job of compiling the inventory took several hours""",
107431,00657170,n,10,"the act of suspending something (hanging it from above so it moves freely); ""there was a small ceremony for the hanging of the portrait""",
107448,00659588,n,10,the resemblance of an animal species to another species or to natural objects; provides concealment and protection from predators,2188
107529,00672486,n,10,(Roman Catholic Church) the act of declaring that a deceased person lived a holy life and is worthy of public veneration; a first step toward canonization,1658
107548,00675207,n,10,the worship of idols; the worship of images that are not God,1565
107634,00686585,n,10,"act of demanding or levying by by force or authority: ""exaction of tribute""; ""exaction of various dues and fees""",
107636,00686953,n,10,"demand for something as rightful or due: ""they struck in support of their claim for a shorter work day""",1896
107645,00688254,n,10,"an interruption or temporary suspension of progress or movement: ""a halt in the arms race""; ""a nuclear freeze""",
107716,00698364,n,10,the disqualification of a judge or jury by reason of prejudice or conflict of interest; a judge can be recused by objections of either party or they can disqualify themselves,1802
107742,00703061,n,10,"(card game) the act of distributing playing cards; ""the deal was passed around the table clockwise""",2637
107515,00670367,n,10,a marriage for love's sake; not an arranged marriage,
107751,00704532,n,10,social insurance program in Britain; based on contributions from employers and employees; provides payments to unemployed and sick and retired people as well as medical services,1896
107762,00706159,n,10,health care for the needy; a federally and state-funded program,"1896,2232"
107748,00703846,n,10,"the act of endowing with a permanent source of income: ""his generous endowment of the laboratory came just in the nick of time""",1766
107787,00711063,n,10,"the world of commercial activity where goods and services are bought and sold: ""without competition there would be no market""; ""they were driven from the marketplace""",1769
107821,00715519,n,10,"the commercial activity involved in constructing buildings: ""their main business is home construction""; ""workers in the building trades""","1787,1794,2415"
107825,00716331,n,10,"ship traffic: ""the channel will be open to navigation as soon as the ice melts""","1787,1794,1946"
107845,00719451,n,10,"the act of giving something in return for something received: ""deductible losses on sales or exchanges of property are allowable""",1753
107869,00723154,n,10,"a particular instance of selling: ""he has just made his first sale""; ""they had to complete the sale before the banks closed""",2872
107905,00727893,n,10,"a headlong rush of people on a common impulse: ""when he shouted ""fire"" there was a stampede to the exits""",
107917,00729882,n,10,"the act of accomplishing some aim or executing some order: ""the agency was created for the implementation of the policy""",1718
107928,00731545,n,10,"raising someone to be an accepted member of the community: ""they debated whether nature or nurture was more important""",1718
107951,00735486,n,10,"the management of someone or something: ""the handling of prisoners"" or ""the treatment of water sewage""; ""the right to equal treatment in the criminal justice system""",
107961,00737271,n,10,"the act of administering or being in charge of something: ""he has responsibility for the running of two companies at the same time""","1753,1820"
107974,00739144,n,10,"the act of certifying that an educational institution maintains suitable standards: ""a commission is responsible for the accreditation of medical schools""",
107992,00741673,n,10,"an act of formulating a program for a definite course of action: ""the planning was more fun than the trip itself""",
108000,00742905,n,10,"a depressing restraint: ""rain put a damper on our picnic plans""",
108061,00751875,n,10,"the act of punishing: ""the offenders deserved the harsh discipline they received""",1802
108085,00755465,n,10,"the act of exchanging one thing for another: ""the devil promised Adam immortality in exchange for his disobedience""",
107944,00734248,n,10,"behavior intended to please your parents: ""their children were never very strong on obedience""; ""he went to law school out of respect for his father's wishes""",
