subrectio,n,n-s---fn3-,subrection,subrectio,0
128394,s3047,subrector,n,n-s---mn3-,subrector,subrector,0
128395,s3048,subrectrix,n,n-s---fn3-,subrectric,subrectrix,0
128399,s3051,subrelinquo,v,v1spia--3-,,subrelinquo,0
128400,s3052,subremaneo,v,v1spia--2-,subreman subremans -,subremaneo,0
128401,s3054,subrenalis,a,aps---cn3i,subrenal subrenal subrenal,subrenalis,0
24703,l0737,ligamen,n,n-s---nn3-,ligamin,ligamen,1
99427,m1018,minae,n,n-p---fn1-,min,minae,0
99428,m1022,minax,a,aps---an3i,minac minac minac,minax,0
128407,128407,subreptor,n,n-s---mn3-,subreptor,subreptor,0
128408,128408,subreptum,n,n-s---nn2-,subrept,subreptum,0
128410,128410,subresono,v,v1spia--1-,subreson subresonau subresona,subresono,0
128415,128415,subrobeus,a,aps---mn1-,subrobe subrobe subrobe,subrobeus,0
128417,128417,subrostrani,n,n-p---mn2-,subrostran,subrostrani,0
128423,128423,subrumpo,v,v1spia--3-,,subrumpo,0
128425,128425,subruncator,n,n-s---mn3-,subruncator,subruncator,0
128427,128427,subrustice,r,rp--------,,subrustice,0
128430,128430,subrutus,a,aps---mn1-,subrut subrut subrut,subrutus,0
128433,128433,subsanium,n,n-s---nn2-,subsani,subsanium,0
128436,128436,subsarcino,v,v1spia--1-,subsarcin subsarcinau subsarcinat,subsarcino,0
128441,128441,subscriptus,a,aps---mn1-,subscript subscript subscript,subscriptus,0
128443,128443,subscudo,n,n-s---fn3-,subscudin,subscudo,0
128444,128444,subsectus,a,aps---mn1-,subsect subsect subsect,subsectus,0
128447,128447,subsecutus,a,aps---mn1-,subsecut subsecut subsecut,subsecutus,0
128448,128448,subseliarium,n,n-s---nn2-,subseliari,subseliarium,0
128451,128451,subsequium,n,n-s---nn2-,subsequi,subsequium,0
128454,128454,subsertus,a,aps---mn1-,subsert subsert subsert,subsertus,0
